,budget,compound_score,genres,original_title,production_companies,release_date,revenue,runtime,vote_average,vote_count
1486,33000000,-0.4404,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",The Punisher,"[{""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""VIP 3 Medienfonds"", ""id"": 827}, {""name"": ""Valhalla Motion Pictures"", ""id"": 11533}, {""name"": ""Marvel Enterprises"", ""id"": 19551}, {""name"": ""VIP 2 Medienfonds"", ""id"": 36326}]",2004-04-15,54700105,124.0,6.1,766
1487,30000000,0.8074,"[{""id"": 18, ""name"": ""Drama""}]",Goal!: The Dream Begins,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Milkshake Films"", ""id"": 17491}, {""name"": ""Hargitay & Hargitay Pictures in Motion"", ""id"": 17492}]",2005-06-06,27610873,118.0,6.6,238
1488,30000000,-0.25,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",Safe,"[{""name"": ""Lawrence Bender Productions"", ""id"": 2253}, {""name"": ""IM Global"", ""id"": 7437}, {""name"": ""Automatik Entertainment"", ""id"": 7625}, {""name"": ""Trigger Street Productions"", ""id"": 11801}, {""name"": ""87Eleven"", ""id"": 23008}]",2012-04-16,40346186,94.0,6.3,799
1489,33000000,-0.4588,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",Pushing Tin,"[{""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Art Linson Productions"", ""id"": 8769}, {""name"": ""Dogstar Films"", ""id"": 17422}, {""name"": ""Taurus Film"", ""id"": 20555}, {""name"": ""3 Miles Apart Productions Ltd."", ""id"": 81141}]",1999-04-23,0,124.0,5.7,116
1490,32350000,-0.3178,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",Return of the Jedi,"[{""name"": ""Lucasfilm"", ""id"": 1}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]",1983-05-23,572700000,135.0,7.9,4665
1491,30000000,-0.9694,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",Doomsday,"[{""name"": ""Rogue Pictures"", ""id"": 134}, {""name"": ""Intrepid Pictures"", ""id"": 1224}, {""name"": ""Scion Films"", ""id"": 7419}, {""name"": ""Moonlighting Films"", ""id"": 9137}, {""name"": ""Internationale Filmproduktion Blackbird Dritte"", ""id"": 19855}, {""name"": ""Crystal Sky Pictures"", ""id"": 20241}]",2008-03-14,22211426,108.0,5.8,363
1492,32000000,-0.7579,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",The Reader,"[{""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""Filmf\u00f6rderanstalt (FFA)"", ""id"": 270}, {""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Filmstiftung Nordrhein-Westfalen"", ""id"": 315}, {""name"": ""Mirage Enterprises"", ""id"": 932}, {""name"": ""Filmf\u00f6rderungsanstalt (FFA)"", ""id"": 4247}, {""name"": ""Medienboard Berlin-Brandenburg"", ""id"": 7307}, {""name"": ""Deutsche Filmf\u00f6rderfonds (DFFF)"", ""id"": 11238}, {""name"": ""Mitteldeutsche Medienf\u00f6rderung (MDM)"", ""id"": 12346}]",2008-12-10,113019290,124.0,7.2,813
1493,35000000,0.6808,"[{""id"": 35, ""name"": ""Comedy""}]",Wanderlust,"[{""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Apatow Productions"", ""id"": 10105}, {""name"": ""A Hot Dog"", ""id"": 41962}]",2012-02-23,24159934,98.0,5.3,394
1494,32000000,0.7854,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",Elf,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Gold/Miller Productions"", ""id"": 1607}, {""name"": ""Guy Walks into a Bar Productions"", ""id"": 2645}]",2003-10-09,173398518,97.0,6.4,987
1495,32000000,0.4404,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]",Phenomenon,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}]",1996-07-05,152036382,123.0,6.2,323
1496,33000000,-0.4019,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",Snow Dogs,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]",2002-01-18,0,99.0,5.3,185
1497,0,0.5267,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",Scrooged,"[{""name"": ""Paramount Pictures"", ""id"": 4}]",1988-11-22,60328000,101.0,6.7,390
1498,32000000,0.4019,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",Nacho Libre,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Nickelodeon Movies"", ""id"": 2348}, {""name"": ""Black & White Productions"", ""id"": 2777}]",2006-06-16,80197993,92.0,5.6,359
1499,32500000,0.9796,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",Bridesmaids,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Apatow Productions"", ""id"": 10105}]",2011-04-28,288383523,125.0,6.5,1661
1500,32000000,0.4019,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",This Is the End,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Mandate Pictures"", ""id"": 771}, {""name"": ""Sony Pictures Entertainment (SPE)"", ""id"": 7431}, {""name"": ""Point Grey Pictures"", ""id"": 16615}]",2013-06-12,126041322,107.0,6.3,2359
1501,29000000,-0.6697,"[{""id"": 27, ""name"": ""Horror""}]",Stigmata,"[{""name"": ""FGM Entertainment"", ""id"": 2347}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]",1999-09-10,50041732,103.0,6.0,242
1502,32000000,0.9231,"[{""id"": 18, ""name"": ""Drama""}]",Men of Honor,"[{""name"": ""Fox 2000 Pictures"", ""id"": 711}]",2000-09-13,48814909,129.0,7.0,544
1503,32000000,-0.6249,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",Takers,"[{""name"": ""Rainforest Films"", ""id"": 1309}]",2010-08-26,69055695,107.0,6.0,394
1504,35000000,0.0258,"[{""id"": 35, ""name"": ""Comedy""}]",The Big Wedding,"[{""name"": ""Millenium Films"", ""id"": 1020}, {""name"": ""Two Ton Films"", ""id"": 17049}]",2013-04-25,21819348,90.0,5.7,414
1505,32000000,-0.8834,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 28, ""name"": ""Action""}]","Big Mommas: Like Father, Like Son","[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""New Regency Pictures"", ""id"": 10104}, {""name"": ""The Collective Studios"", ""id"": 21237}, {""name"": ""Runteldat Entertainment"", ""id"": 73956}, {""name"": ""Friendly Films (II)"", ""id"": 81136}, {""name"": ""Friendly Films Productions"", ""id"": 81137}]",2011-02-16,83615414,107.0,5.3,313
1506,32000000,-0.296,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]",Source Code,"[{""name"": ""The Mark Gordon Company"", ""id"": 1557}, {""name"": ""Vendome Pictures"", ""id"": 7460}]",2011-03-30,147332697,93.0,7.1,2699
1507,32000000,0.8126,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",Alive,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]",1993-01-15,36733909,120.0,6.7,374
1508,30000000,-0.9022,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",The Number 23,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Contrafilm"", ""id"": 1836}, {""name"": ""Firm Films"", ""id"": 1838}]",2007-02-23,77566815,101.0,6.3,1018
1509,33000000,0.5423,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",The Young and Prodigious T.S. Spivet,"[{""name"": ""Epith\u00e8te Films"", ""id"": 7286}, {""name"": ""Cross Creek Pictures"", ""id"": 10246}, {""name"": ""Tapioca Films"", ""id"": 12000}]",2013-10-16,9494789,105.0,6.7,232
1510,35000000,-0.9652,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",1941,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""A-Team"", ""id"": 6128}]",1979-12-13,31755742,113.0,5.6,143
1511,0,0.0516,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",Dreamer: Inspired By a True Story,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Hyde Park Entertainment"", ""id"": 13816}]",2005-09-10,0,106.0,6.3,67
1512,32000000,-0.6808,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",A History of Violence,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""DC Comics"", ""id"": 429}, {""name"": ""BenderSpink"", ""id"": 6363}]",2005-09-23,60740827,96.0,6.9,832
1513,32000000,0.2732,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",Transporter 2,"[{""name"": ""Canal Plus"", ""id"": 104}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Current Entertainment"", ""id"": 972}, {""name"": ""TF 1 Film Productions"", ""id"": 1993}, {""name"": ""TPS Star"", ""id"": 6586}, {""name"": ""EuropaCorp"", ""id"": 6896}, {""name"": ""Revolution Sun Studios"", ""id"": 76043}]",2005-08-02,85167639,87.0,6.2,1061
1514,32000000,-0.4404,"[{""id"": 28, ""name"": ""Action""}, {""id"": 37, ""name"": ""Western""}]",The Quick and the Dead,"[{""name"": ""TriStar Pictures"", ""id"": 559}]",1995-02-09,18552460,107.0,6.3,427
1515,28000000,0.5267,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",Laws of Attraction,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Irish Dreamtime"", ""id"": 597}, {""name"": ""Deep River Productions"", ""id"": 2646}, {""name"": ""Initial Entertainment Group (IEG)"", ""id"": 7380}]",2004-04-04,30016165,90.0,5.6,104
1516,32000000,-0.8101,"[{""id"": 18, ""name"": ""Drama""}]",Bringing Out the Dead,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""De Fina-Cappa"", ""id"": 11584}]",1999-10-22,0,121.0,6.6,225
1517,32000000,0.1779,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",Repo Men,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Stuber Productions"", ""id"": 4403}, {""name"": ""Dentsu"", ""id"": 6452}, {""name"": ""Relativity Media"", ""id"": 7295}]",2010-03-18,18409891,111.0,6.2,620
1518,70000000,-0.6249,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",디워,"[{""name"": ""Younggu-Art Movies"", ""id"": 6366}, {""name"": ""Showbox Entertainment"", ""id"": 11420}]",2007-02-08,53587404,90.0,4.0,104
1519,32000000,0.2263,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",Bogus,"[{""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Yorktown Productions"", ""id"": 1484}, {""name"": ""Warner Bros."", ""id"": 6194}]",1996-09-06,0,110.0,5.4,44
1520,30000000,-0.7876,"[{""id"": 35, ""name"": ""Comedy""}]",The Incredible Burt Wonderstone,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Benderspink"", ""id"": 11175}, {""name"": ""Carousel Productions"", ""id"": 11176}]",2013-03-14,27437881,100.0,5.3,724
1521,32000000,0.6597,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}]",Cats Don't Dance,"[{""name"": ""Warner Bros. Pictures"", ""id"": 174}, {""name"": ""David Kirschner Productions"", ""id"": 11050}, {""name"": ""Turner Feature Animation"", ""id"": 90511}]",1997-03-26,3566637,75.0,7.1,24
1522,0,0.1531,"[{""id"": 18, ""name"": ""Drama""}]",Cradle Will Rock,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}]",1999-12-10,0,132.0,7.2,18
1523,32000000,-0.743,"[{""id"": 10752, ""name"": ""War""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",The Good German,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Section Eight Productions"", ""id"": 14315}, {""name"": ""Sunset Gower Studios"", ""id"": 70319}]",2006-12-08,5914908,108.0,5.9,86
1524,32000000,0.0,"[{""id"": 12, ""name"": ""Adventure""}]",George and the Dragon,"[{""name"": ""Carousel Picture Company"", ""id"": 8900}, {""name"": ""ApolloMedia Distribution"", ""id"": 16850}, {""name"": ""Ravenhouse Entertainment"", ""id"": 19259}]",2004-03-28,0,93.0,5.0,13
1525,31500000,-0.9337,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",Apocalypse Now,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Zoetrope Studios"", ""id"": 26663}]",1979-08-15,89460381,153.0,8.0,2055
1526,32000000,0.9358,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Going the Distance,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Offspring Entertainment"", ""id"": 2378}]",2010-09-01,42045846,102.0,6.0,262
1527,0,0.8176,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",Mr. Holland's Opus,"[{""name"": ""Hollywood Pictures"", ""id"": 915}, {""name"": ""The Charlie Mopic Company"", ""id"": 916}, {""name"": ""PolyGram Filmed Entertainment"", ""id"": 1382}, {""name"": ""Interscope Communications"", ""id"": 10201}]",1995-12-29,106269971,137.0,6.9,113
1528,31500000,-0.7391,"[{""id"": 28, ""name"": ""Action""}]",Criminal,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""BenderSpink"", ""id"": 6363}, {""name"": ""Millennium Films"", ""id"": 10254}, {""name"": ""Fipex Holding"", ""id"": 40822}, {""name"": ""Campbell Grobman Films"", ""id"": 48738}, {""name"": ""Criminal Productions"", ""id"": 91929}]",2016-04-14,14708696,113.0,5.7,557
1529,31000000,0.3182,"[{""id"": 18, ""name"": ""Drama""}]",Out of Africa,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Mirage Entertainment"", ""id"": 205}]",1985-12-20,128499205,161.0,7.0,279
1530,31000000,-0.9032,"[{""id"": 18, ""name"": ""Drama""}]",Flight,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Parkes/MacDonald Productions"", ""id"": 11084}, {""name"": ""ImageMovers"", ""id"": 11395}]",2012-11-02,161772375,138.0,6.5,2415
1531,34000000,-0.8779,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",Moonraker,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Eon Productions"", ""id"": 7576}]",1979-06-26,210308099,126.0,5.9,541
1532,30000000,0.4215,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",The Grand Budapest Hotel,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""Indian Paintbrush"", ""id"": 9350}, {""name"": ""TSG Entertainment"", ""id"": 22213}, {""name"": ""American Empirical Pictures"", ""id"": 23449}]",2014-02-26,174600318,99.0,8.0,4519
1533,31000000,-0.4767,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",Hearts in Atlantis,"[{""name"": ""Castle Rock Entertainment"", ""id"": 97}]",2001-09-07,24185781,101.0,6.4,131
1534,31000000,-0.743,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",Arachnophobia,"[{""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Hollywood Pictures"", ""id"": 915}, {""name"": ""Tangled Web Productions"", ""id"": 2104}]",1990-08-09,53208180,103.0,6.2,433
1535,31000000,-0.9022,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",Frequency,"[{""name"": ""New Line Cinema"", ""id"": 12}]",2000-04-28,68106245,118.0,7.0,462
1536,31000000,0.4215,"[{""id"": 35, ""name"": ""Comedy""}]",Vacation,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""BenderSpink"", ""id"": 6363}, {""name"": ""David Dobkin Productions"", ""id"": 53060}]",2015-07-28,104384188,99.0,6.2,1195
1537,30250000,-0.7906,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",Get Shorty,"[{""name"": ""Jersey Films"", ""id"": 216}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]",1995-10-20,115101622,105.0,6.4,302
1538,45000000,-0.802,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",Chicago,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Producers Circle"", ""id"": 734}, {""name"": ""Storyline Entertainment"", ""id"": 8797}]",2002-12-26,306776732,113.0,6.9,677
1539,34200000,0.1406,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",Big Daddy,"[{""name"": ""Columbia Pictures"", ""id"": 5}]",1999-06-25,234801895,93.0,6.1,875
1540,30000000,0.6597,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",American Pie 2,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Liveplanet"", ""id"": 2200}, {""name"": ""Zide-Perry Productions"", ""id"": 3169}]",2001-08-10,287553595,108.0,6.0,1344
1541,30000000,0.128,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",Toy Story,"[{""name"": ""Pixar Animation Studios"", ""id"": 3}]",1995-10-30,373554033,81.0,7.7,5269
1542,30000000,-0.705,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}]",Speed,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]",1994-06-09,350448145,116.0,6.8,1783
1543,30000000,0.8834,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",The Vow,"[{""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Screen Gems"", ""id"": 3287}]",2012-02-05,196114570,104.0,7.0,1293
1544,31000000,0.9136,"[{""id"": 18, ""name"": ""Drama""}]",Extraordinary Measures,"[{""name"": ""Double Feature Films"", ""id"": 215}, {""name"": ""CBS Films"", ""id"": 5490}]",2010-01-21,15134293,105.0,6.0,89
1545,30000000,0.8689,"[{""id"": 18, ""name"": ""Drama""}]",Remember the Titans,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Jerry Bruckheimer Films"", ""id"": 130}, {""name"": ""Technical Black"", ""id"": 72823}, {""name"": ""Run It Up Productions Inc."", ""id"": 72824}]",2000-09-29,136706683,113.0,7.4,821
1546,30000000,0.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",The Hunt for Red October,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Nina Saxon Film Design"", ""id"": 1693}, {""name"": ""Mace Neufeld Productions"", ""id"": 2767}]",1990-03-02,199200000,134.0,7.2,957
1547,25000000,0.0,"[{""id"": 18, ""name"": ""Drama""}]",The Butler,"[{""name"": ""Laura Ziskin Productions"", ""id"": 326}, {""name"": ""Lee Daniels Entertainment"", ""id"": 695}, {""name"": ""Follow Through Productions"", ""id"": 18919}, {""name"": ""Salamander Pictures"", ""id"": 18920}, {""name"": ""Pam Williams Productions"", ""id"": 18921}, {""name"": ""Windy Hill Pictures"", ""id"": 18922}]",2013-08-16,115922175,132.0,7.2,1101
1548,20000000,-0.2732,"[{""id"": 35, ""name"": ""Comedy""}]",DodgeBall: A True Underdog Story,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Red Hour Films"", ""id"": 12178}, {""name"": ""Mediastream Vierte Film GmbH & Co. Vermarktungs KG"", ""id"": 19354}]",2004-06-18,167722310,92.0,6.2,981
1549,30000000,-0.9461,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",The Addams Family,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Orion Pictures"", ""id"": 41}, {""name"": ""Scott Rudin Productions"", ""id"": 258}]",1991-11-22,191502426,99.0,6.7,848
