budget,genres,original_title,popularity,production_companies,release_date,revenue,runtime,vote_average,vote_count,overview,compound_score
70000000,"[{'id': 35, 'name': 'Comedy'}]",Yes Man,43.849351,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'The Zanuck Company', 'id': 80}, {'name': 'Heyday films', 'id': 437}, {'name': 'Warner Bros.', 'id': 6194}]",2008-12-09,225990978,104.0,6.4,1813,Carl Allen has stumbled across a way to shake free of post-divorce blues and a dead-end job: embrace life and say yes to everything.,0.765
50000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",Central Intelligence,45.318703,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Universal Pictures', 'id': 33}, {'name': 'Bluegrass Films', 'id': 13778}, {'name': 'Principato-Young Entertainment', 'id': 37845}]",2016-06-15,216972543,107.0,6.2,1650,"After he reunites with an old pal through Facebook, a mild-mannered accountant is lured into the world of international espionage.",0.0
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Stepmom,16.368282999999998,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': '1492 Pictures', 'id': 436}]",1998-12-25,0,124.0,6.9,277,"Jackie is a divorced mother of two. Isabel is the career minded girlfriend of Jackie’s ex-husband Luke, forced into the role of unwelcome stepmother to their children. But when Jackie discovers she is ill, both women realise they must put aside their differences to find a common ground and celebrate life to the fullest, while they have the chance.",0.25
50000000,"[{'id': 35, 'name': 'Comedy'}]",Daddy's Home,38.616744,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Gary Sanchez Productions', 'id': 4740}, {'name': 'Red Granite Pictures', 'id': 19177}]",2015-12-25,242786137,96.0,5.8,854,"The story of a mild-mannered radio executive (Ferrell) who strives to become the best stepdad ever to his wife's two children, but complications ensue when their freewheeling, freeloading real father arrives, forcing stepdad to compete for the affection of the kids.",0.7184
50000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",Into the Woods,65.90160999999999,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Marc Platt Productions', 'id': 2527}, {'name': 'Lucamar Productions', 'id': 17021}]",2014-12-25,212902372,125.0,5.6,1652,"In a woods filled with magic and fairy tale characters, a baker and his wife set out to end the curse put on them by their neighbor, a spiteful witch.",-0.836
45000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Inside Man,45.220386,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Universal Pictures', 'id': 33}, {'name': '40 Acres & A Mule Filmworks', 'id': 4319}]",2006-03-23,184376254,129.0,7.3,1630,"Bank robber Dalton Russell enters a Manhattan bank, locks the doors and takes hostages, working methodically and without haste. Detective Frazier is assigned to negotiate, but his mind is occupied with the corruption charges he is facing. With an army of police surrounding the bank, the thief, the cop and a high-profile 'fixer' enter high-stakes negotiations.",-0.8608
90000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",Payback,17.457947,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Icon Entertainment International', 'id': 4564}]",1999-02-05,161626121,100.0,6.7,548,"With friends like these, who needs enemies? That's the question bad guy Porter is left asking after his wife and partner steal his heist money and leave him for dead -- or so they think. Five months and an endless reservoir of bitterness later, Porter's partners and the crooked cops on his tail learn how bad payback can be.",-0.9432
50000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",Congo,10.755847,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Kennedy/Marshall Company, The', 'id': 7383}]",1995-06-09,152022101,109.0,5.0,213,"Eight people embark on an expedition into the Congo, a mysterious expanse of unexplored Africa where human greed and the laws of nature have gone berserk. When the thrill-seekers -- some with ulterior motives -- stumble across a race of killer apes.",-0.7906
50000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",We Bought a Zoo,38.629763,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'Vinyl Films', 'id': 485}, {'name': 'LBI Entertainment', 'id': 8518}]",2011-12-22,120081841,124.0,6.5,909,"Benjamin has lost his wife and, in a bid to start his life over, purchases a large house that has a zoo – welcome news for his daughter, but his son is not happy about it. The zoo is need of renovation and Benjamin sets about the work with the head keeper and the rest of the staff, but, the zoo soon runs into financial trouble.",-0.8018
50000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",Knowing,32.693093,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Mystery Clock Cinema', 'id': 908}, {'name': 'Escape Artists', 'id': 1423}, {'name': 'Goldcrest Pictures', 'id': 11843}, {'name': 'Kaplan/Perrone Entertainment', 'id': 11844}, {'name': 'Wintergreen Productions', 'id': 11845}]",2009-03-19,155446362,121.0,5.9,1486,A teacher opens a time capsule that has been dug up at his son's elementary school; in it are some chilling predictions -- some that have already occurred and others that are about to -- that lead him to believe his family plays a role in the events that are about to unfold.,0.2263
50000000,"[{'id': 35, 'name': 'Comedy'}]",Failure to Launch,18.806031,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Scott Rudin Productions', 'id': 258}, {'name': 'Failure to Launch Productions', 'id': 84423}]",2006-03-10,88715192,97.0,5.5,399,"Tripp, an attractive man in his thirties, is still living with his parents Al and Sue. Tripp's best friends Demo and Ace are also still living in their parents' homes and seem proud of it. Al and Sue are not happy, however, and are fascinated when friends whose adult son has recently moved away from home reveal they hired an expert to arrange the matter and couldn't be happier with the result.",0.9303
50000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",The Ring Two,32.233713,"[{'name': 'DreamWorks', 'id': 7}, {'name': 'BenderSpink', 'id': 6363}, {'name': 'Parkes+MacDonald Image Nation', 'id': 49325}]",2005-03-17,161451538,110.0,5.4,632,Rachel Keller must prevent evil Samara from taking possession of her son's soul.,-0.6486
50000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","Crazy, Stupid, Love.",37.990705,"[{'name': 'Warner Bros.', 'id': 6194}]",2011-07-29,142851197,118.0,7.0,2443,"Cal Weaver is living the American dream. He has a good job, a beautiful house, great children and a beautiful wife, named Emily. Cal's seemingly perfect life unravels, however, when he learns that Emily has been unfaithful and wants a divorce. Over 40 and suddenly single, Cal is adrift in the fickle world of dating. Enter, Jacob Palmer, a self-styled player who takes Cal under his wing and teaches him how to be a hit with the ladies.",0.9661
50000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",Garfield,17.667826,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Davis Entertainment', 'id': 1302}, {'name': 'Twentieth Century Fox Animation', 'id': 11749}]",2004-06-10,200804534,80.0,5.2,820,"Garfield, the fat, lazy, lasagna lover, has everything a cat could want. But when Jon, in an effort to impress the Liz - the vet and an old high-school crush - adopts a dog named Odie and brings him home, Garfield gets the one thing he doesn't want. Competition.",0.7391
60000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",Christmas with the Kranks,9.225166,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': '1492 Pictures', 'id': 436}, {'name': 'Revolution Studios', 'id': 497}]",2004-11-24,0,99.0,5.2,193,"Luther Krank is fed up with the commerciality of Christmas; he decides to skip the holiday and go on a vacation with his wife instead. But when his daughter decides at the last minute to come home, he must put together a holiday celebration.",0.6597
50000000,"[{'id': 18, 'name': 'Drama'}]",Moneyball,46.180421,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Scott Rudin Productions', 'id': 258}]",2011-09-22,110206216,133.0,7.0,1381,"The story of Oakland Athletics general manager Billy Beane's successful attempt to put together a baseball team on a budget, by employing computer-generated analysis to draft his players.",0.5859
50000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",Outbreak,30.397496000000004,"[{'name': 'Kopelson Entertainment', 'id': 824}, {'name': 'Punch Productions', 'id': 2154}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Arnold Kopelson Productions', 'id': 16775}]",1995-03-10,189859560,127.0,6.3,513,"A deadly airborne virus finds its way into the USA and starts killing off people at an epidemic rate. Col Sam Daniels' job is to stop the virus spreading from a small town, which must be quarantined, and to prevent an over reaction by the White House.",-0.7579
50000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",Non-Stop,83.295796,"[{'name': 'StudioCanal', 'id': 694}, {'name': 'Silver Pictures', 'id': 1885}, {'name': 'TF1 Films Production', 'id': 3823}, {'name': 'Canal+', 'id': 5358}, {'name': 'Anton Capital Entertainment (ACE)', 'id': 20664}, {'name': 'TF1', 'id': 22123}, {'name': 'LOVEFiLM International', 'id': 26387}]",2014-01-26,222809600,106.0,6.8,2268,"Bill Marks is a burned-out veteran of the Air Marshals service. He views the assignment not as a life-saving duty, but as a desk job in the sky. However, today's flight will be no routine trip. Shortly into the transatlantic journey from New York to London, he receives a series of mysterious text messages ordering him to have the government transfer $150 million into a secret account, or a passenger will die every 20 minutes.",-0.8462
50000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",Race to Witch Mountain,23.935053,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Gunn Films', 'id': 3538}]",2009-03-12,106303988,98.0,5.5,509,"A taxi driver gets more than he bargained for when he picks up two teen runaways. Not only does the pair possess supernatural powers, but they're also trying desperately to escape people who have made them their targets.",-0.3291
54000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 14, 'name': 'Fantasy'}]",V for Vendetta,84.630969,"[{'name': 'Studio Babelsberg', 'id': 264}, {'name': 'DC Comics', 'id': 429}, {'name': 'Virtual Studios', 'id': 449}, {'name': 'Anarchos Productions', 'id': 450}, {'name': 'Silver Pictures', 'id': 1885}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Medienboard Berlin-Brandenburg', 'id': 7307}, {'name': 'Fünfte Babelsberg Film', 'id': 23889}]",2006-03-15,132511035,132.0,7.7,4442,"In a world in which Great Britain has become a fascist state, a masked vigilante known only as 'V' conducts guerrilla warfare against the oppressive British government. When 'V' rescues a young woman from the secret police, he finds in her an ally with whom he can continue his fight to free the people of Britain.",-0.1027
50000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",Shanghai Knights,16.251204,"[{'name': 'Spyglass Entertainment', 'id': 158}, {'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'Birnbaum / Barber Productions', 'id': 58262}, {'name': 'Jackie Chan Films Limited', 'id': 58263}, {'name': 'All Knight Productions', 'id': 58264}]",2003-02-06,88323487,115.0,6.0,692,"The dynamic duo of Chon Wang and Roy O'Bannon return for another crazy adventure. This time, they're in London to avenge the murder of Chon's father, but end up on an even bigger case. Chon's sister is there to do the same, but instead unearths a plot to kill the royal family. No one believes her, though, and it's up to Chon and Roy (who has romance on his mind) to prove her right.",-0.7615
50000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",Curious George,9.894346,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Universal Pictures', 'id': 33}, {'name': 'Universal Animation Studios', 'id': 5556}]",2006-02-10,69834815,86.0,6.2,106,"When The Man in the Yellow Hat befriends Curious George in the jungle, they set off on a non-stop, fun-filled journey through the wonders of the big city toward the warmth of true friendship.",0.875
50000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",Herbie Fully Loaded,12.050755,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Robert Simonds Productions', 'id': 3929}]",2005-06-22,66002004,101.0,5.1,542,"Maggie Peyton, the new owner of Number 53 - the free-wheelin' Volkswagen bug with a mind of its own - puts the car through its paces on the road to becoming a NASCAR competitor.",0.0772
50000000,"[{'id': 53, 'name': 'Thriller'}]",Don't Say a Word,11.596207000000001,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'NPV Entertainment', 'id': 172}, {'name': 'Regency Enterprises', 'id': 508}, {'name': 'Kopelson Entertainment', 'id': 824}, {'name': 'Epsilon Motion Pictures', 'id': 1171}, {'name': 'New Regency Pictures', 'id': 10104}, {'name': 'Furthur Films', 'id': 33433}]",2001-09-28,100020092,113.0,6.0,220,"When the daughter of a psychiatrist is kidnapped, he's horrified to discover that the abductors' demand is that he break through to a post traumatic stress disorder suffering young woman who knows a secret..",-0.946
50000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",Hansel & Gretel: Witch Hunters,53.02786999999999,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Studio Babelsberg', 'id': 264}, {'name': 'MTV Films', 'id': 746}, {'name': 'Gary Sanchez Productions', 'id': 4740}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Deutsche Filmförderfonds (DFFF)', 'id': 11238}]",2013-01-17,224803475,88.0,5.7,3239,"After getting a taste for blood as children, Hansel and Gretel have become the ultimate vigilantes, hell-bent on retribution. Now, unbeknownst to them, Hansel and Gretel have become the hunted, and must face an evil far greater than witches... their past.",-0.4404
